alv,11626823
goa,97864822
xac,0
njo,0
sab,23645256
bud,97877156
rwi,0
lke,0
rdl,156482
lto,0
oan,233395
iot,1021032
lak,78772933
eba,1177812
nva,380953
soi,92539483
pse,10135547
upr,19912743
sef,1400057
sap,13443479
umn,310522
rmu,0
pok,6308348
taf,4786725
tla,593576
roi,2724530
opa,7719033
yna,0
xua,237140
eum,966270
gia,23745784
rco,0
bbe,0
lom,7528019
sba,483180
lne,0
nuc,82740545
eru,12053116
ucl,1598331
rbe,106906
bos,84012730
aco,11182194
oof,0
wic,22466227
ypi,0
rgo,0
fru,92827098
dau,88756221
aym,339281
umo,149258
obv,94231897
zer,37234504
noc,6318358
sfo,745100
sif,3087342
bvi,0
lki,0
mie,2959354
hbo,320738
asm,1423454
tli,3765102
rik,798660
vea,2179745
htl,305292
rud,27722859
aur,17559805
idl,17156258
odo,12484784
nap,38131026
ghb,0
nry,0
noi,47442070
nui,5553507
bow,73790158
shr,81070881
lel,2123169
twa,7318668
chm,103834
leo,41394026
kle,9092871
lei,43554695
rey,12346910
isu,114578
hra,240337
pab,2507689
hau,34194505
cav,68694733
usb,647175
phr,47493279
dry,74405620
dgm,0
wns,121753
dju,0
gns,0
ssm,205871
owd,0
ypo,0
oco,0
dog,78736370
uot,172193
coh,38760503
tty,193336
lub,8260554
bib,83394463
odd,29919322
liq,69016026
ulf,258207
iog,0
ymb,0
uga,5011092
uip,0
tau,55053918
yri,0
yee,765704
rtn,0
swa,73273110
nca,892463
buy,83400731
adl,3964603
rtr,0
ilk,532720
meo,628066
hid,68269523
vii,55988194
isd,1255023
rah,3540794
sks,0
vag,35893602
dyn,68951197
hae,9117212
goe,75245662
yan,17638462
uee,0
nai,28900373
jos,79551784
eys,612836
cci,493143
ryo,621028
gaz,38235095
map,76719165
ppy,0
alb,70775587
omf,0
coi,67050653
wly,0
mfo,0
eda,651220
xci,506299
thw,4515716
egg,44707428
dex,7535294
fau,60456652
thl,312117
aze,1240859
rcl,0
mob,55429756
rae,1581892
vac,54965671
rub,55248197
ipi,158979
lep,6969646
yel,62771809
acl,1528710
sfa,449331
deo,3295120
itn,133854
lme,121556
ipm,344291
nfr,0
utp,222513
rlo,0
mex,76322963
rau,3148003
tfu,0
inq,59509552
eis,10576293
eab,0
osu,171913
yar,48342499
deq,0
zes,1673823
thm,124244
sas,11111675
dos,55591737
lva,0
rho,20919294
tmo,0
uie,151972
spu,23897928
mia,8266171
hoc,11931826
upa,2467442
ebt,0
eaf,0
nsm,0
sei,61503890
uke,184340
coc,44129911
usn,554812
hif,0
nhe,0
ulo,0
nny,0
dap,3361558
sth,360044
gil,45291608
axe,13818439
rru,0
oui,845235
ndm,0
adr,20657659
fyi,0
rua,772400
auc,16302944
kis,32045114
nod,58298543
edy,0
jer,71713998
ubm,0
sew,25033850
ivo,7588003
yie,71129059
leb,11113635
tos,14445574
ewo,0
ogu,207256
web,70795861
edd,9886291
hle,0
hwa,924972
izo,0
ulu,191029
seu,3892871
sms,1009055
hak,2239196
amu,27564350
cow,45329703
ggr,0
tid,29859341
ubb,0
hoe,3769967
igg,1859498
enh,40052627
hug,67853009
oem,338112
feb,68291858
rls,213251
rdo,0
eje,5382187
xhi,0
igo,1085334
rys,143527
dli,0
ios,736815
nre,309099
irg,207810
xtu,0
awi,0
niu,312316
gos,43813670
tpu,0
alp,32230040
rsp,127233
alg,48326092
chl,35682791
rpl,0
ido,11711740
unr,62810001
nla,106853
lym,26557081
cag,10412042
fib,66786788
cet,7430759
ffs,158103
hti,0
swo,42652029
ypt,0
sky,39679408
unp,64851827
ngd,0
obb,107175
ulp,199580
bay,55099367
esa,2337189
oga,592509
gdo,0
aha,3181569
loi,8476447
urk,0
sau,39252337
shu,56760933
fts,169630
dso,182649
sra,762932
hut,24295924
emn,0
lfi,0
kan,43987925
vig,39795640
leu,17696445
cui,4014815
npu,0
gea,17720097
enz,27683417
gim,1222325
lui,10685326
ynt,0
gha,9016465
zar,2003802
edw,61399793
ncu,0
rhe,34465333
xid,0
kab,3752210
erk,515462
anx,61084996
ohi,26559742
apy,0
wre,39576592
uad,0
bsc,609240
wir,57499529
dsh,0
nyo,0
aby,6003867
lbe,0
nwa,0
aks,0
ntm,0
eil,1638206
efa,190704
nxi,0
coe,54593491
oit,144558
eei,0
oxy,37849661
oir,0
rka,0
gif,61173160
nuo,1622369
lod,31294138
hma,0
poc,31195628
dip,55238894
nop,885581
eov,0
dwi,5938489
lfa,129578
rph,0
yte,0
hag,13955023
ilv,0
raz,5188757
pio,30003897
sod,34783063
iny,250406
ieu,0
egl,1193400
pia,26838524
gib,17334962
lew,31409193
haw,34026346
edr,0
eby,116183
gyp,5921434
hew,6991467
fty,0
dst,257686
agm,187930
aya,1942271
syl,22893622
uda,827311
seg,55976967
ndy,0
noo,17337331
seh,1363986
kid,56322817
moi,31922323
von,44159026
thd,147083
bbi,0
uiv,0
elm,7286197
ylo,0
pru,38357643
ngo,5262993
enf,49206643
das,37780780
olk,0
inp,54477828
tma,309006
sna,49357507
wsp,214014
hns,0
cub,43816398
bic,14988199
efr,157174
bmi,774031
xio,131857
roe,6879777
elu,14116298
umu,0
bag,42187801
ggi,0
miz,1300811
aty,2639058
lyt,2751485
pyr,23043499
bsi,174827
rur,50053232
wak,25904086
jon,53388159
iry,0
pup,54087785
lsi,412153
aza,2653529
reu,15346570
kni,53177796
sno,52081678
ckg,0
kgr,0
kar,36655099
dme,342869
ngh,0
eus,5115134
nkl,0
xin,1326677
pth,682958
tco,153037
rvo,0
hiv,13309606
ubi,4510633
vet,27844830
oho,172321
lpe,0
pip,47023432
kit,48620458
tfo,0
eog,0
hfu,0
uab,0
cky,0
bom,48625795
toi,17764886
chy,935572
veg,49906994
mbu,0
gst,557921
fth,143203
xfo,0
efs,115087
cyt,19498302
otl,101704
ybe,0
sfi,0
oxf,50540168
sbu,105100
jea,49139314
thn,260738
mok,650226
onu,865435
ugs,0
tiq,0
yli,0
ymo,0
cka,0
gma,375735
rca,1613269
kag,1242075
vei,38806437
ulg,0
iki,149317
eny,0
buc,42949764
lms,401942
lax,4056329
thf,560276
xan,574132
lst,717738
dot,24717696
ayb,0
unw,45364661
vul,31113311
tts,206795
hru,0
uln,2562184
mam,33134305
lux,23588588
uba,0
cim,2116292
nip,6347457
bte,0
itm,121806
eki,229765
mne,1803116
yti,0
ltr,498421
sey,4528963
onq,0
hdr,113135
ayo,374837
hlo,0
itz,336890
nkn,0
mly,0
oze,0
nil,12563472
odg,0
dwe,36081198
kli,3048354
ebo,1904939
dyi,22424339
teo,1290818
ssl,566608
ywh,0
xat,0
oru,0
kat,35267895
olf,2901624
dun,35625126
cob,16369970
veh,43090478
zab,113534
fab,42055417
phs,375425
ybo,0
lga,101555
ocl,655153
dum,27647389
ffl,282825
elc,0
cef,221408
yne,0
ilw,0
uds,0
aor,8701703
epp,785828
uve,709669
tyr,25638672
aqu,27190500
pig,38488471
lyn,15991454
wde,0
gap,31806855
tox,27642888
lge,0
ahe,35006181
duk,41425790
ayl,1002352
dab,3406154
cht,221427
aes,22988038
adh,36069990
boi,40171911
arf,520691
xit,0
ohe,104272
mog,2126224
tuc,12858155
obo,1320287
unu,40218170
eiz,0
nau,14999207
tul,6808431
iph,643575
rao,4632462
egn,0
igm,994040
sak,31423754
ofo,0
uno,15111930
ioc,501682
vad,1089465
axa,0
rpt,2158725
myt,39921902
hty,0
fug,7775451
lln,0
ogs,0
vok,0
egm,572584
dth,150325
xem,0
kor,39237516
lro,119191
sip,6752051
aje,0
lyz,0
fti,407257
cof,39274955
wol,34097041
nog,862606
wye,1100697
lma,247743
eud,612202
xon,0
sda,275999
uai,0
ldo,0
dix,6977075
apl,1638372
ipu,0
fue,40257235
yla,0
xie,343652
lks,0
pov,34577758
ssr,1162407
onj,0
ecc,28152511
url,3009672
hne,0
hwe,0
nhi,109888
rml,0
idn,0
nri,165515
fos,39672839
xii,26374706
siu,250491
dma,692421
edn,6043855
gou,15226019
cac,11902404
lmi,0
xvi,24543767
tew,744442
ccl,213226
htf,0
hyl,732849
awy,0
dhe,561316
hay,31699094
inm,8935526
xha,0
nak,18508073
nbe,361470
etl,140956
fon,32650976
xts,0
ckw,0
dox,1043178
urm,0
kwa,3040637
toe,13454152
emm,12339979
eez,232254
oak,22096523
bie,8977072
dad,24392402
roh,1904700
dna,26360437
iba,2173754
ibb,0
ffu,0
isg,0
vec,25663153
nje,0
xti,0
iru,0
haz,33347312
liu,3953099
yto,0
yge,0
laz,11298285
kon,18330373
bbl,466628
lpi,0
pty,997413
dvo,507783
xas,0
nyw,0
vab,0
yro,0
ieg,0
lul,4964434
sot,3813206
glu,34550529
sdo,0
onk,0
egs,0
wet,32748435
ebu,563851
ynd,0
bak,35165916
ftw,0
aka,3655711
tok,25135994
onw,9492854
nma,0
sdi,574980
yra,0
xyg,0
dib,779753
uco,0
nym,3089841
eof,340936
voy,23393478
diz,4626665
tef,830634
nul,12570665
otr,2157909
rhy,32530494
ilr,191304
gau,35221554
abd,34596230
awf,12835940
unb,29085556
ylv,0
eze,3059069
ldl,1245365
esm,1095825
hth,0
kha,19489005
tui,6239438
buf,33854409
oef,0
btl,0
oty,0
dho,369351
pad,27690515
rps,199216
idt,0
gnm,0
mbs,239624
dhi,0
gry,124081
zea,32929885
isb,8738293
kew,1003501
bap,33129587
aum,530913
kir,15263507
kso,0
jum,34092333
psi,4296968
mni,0
hep,18416832
hog,11123740
xil,0
ksh,643458
tuf,4325882
maz,7278180
yno,0
hyt,141508
olm,1333960
lbo,203418
eid,1063961
kie,6272892
usy,0
ugl,10779492
yze,0
tna,563981
vap,18973462
wra,31953079
rpa,194552
lgi,0
osm,5942521
mah,26472611
guy,31162951
haf,1536413
pso,1776478
oyi,0
ocy,0
pep,26737855
wfu,0
ddh,0
eom,1229077
inb,4011972
uor,0
nun,12267893
gid,6020727
nho,0
deu,23940208
nzy,0
pum,31272488
osh,1790155
cai,16609343
aer,24176676
syr,26648615
oha,0
aic,1074976
cue,11127941
tso,809915
mau,29322248
heb,25278685
awl,586525
unh,30108391
hym,14305810
iac,321250
nwi,0
esb,108315
gru,22008974
rgh,0
ubo,0
zzl,0
rix,225299
xcu,0
bai,28120841
nns,139985
tet,12615756
elb,12722273
nbu,0
ggs,0
npr,254281
fia,5457539
doz,27906199
xib,0
arx,0
ulk,0
ddy,0
ndf,132649
eke,844428
lil,20195886
aux,16282153
tst,161610
ubu,235665
nro,107898
mab,3537650
rbs,168790
hmi,173948
dgi,0
yma,0
ulm,898906
neq,736053
etn,490182
igs,117732
ipo,1201338
ldh,374945
mns,141373
dsc,511485
ifl,158825
rrh,0
esk,3480976
nep,22538519
stw,0
oxe,3780236
fev,29446477
lps,827299
aho,1562199
dys,21588013
dag,6372637
hac,12732767
anz,1533596
zym,123387
ags,231525
oln,602003
nsy,0
ghi,794932
kal,9890804
iom,206442
eju,1031246
mud,22010413
kla,5598689
rcy,0
tug,5764132
ssy,0
awe,9318702
bbo,0
sro,378348
ovo,819734
ibo,574107
esq,9528200
rfi,460694
rgr,0
xxi,19224221
ryl,923128
lci,107045
exo,23106285
rkn,0
mue,2464965
uzz,137488
rcr,301483
mcc,28841793
ffr,0
hst,266570
bry,11440209
ogo,110362
akn,0
dei,24544431
bno,0
oqu,0
rbu,0
tup,2413632
gee,6595620
cyl,24884195
ryw,0
hoa,10695533
enb,0
slu,25945655
lry,0
awk,9133660
dha,5762875
ucr,224526
sfy,0
lah,3497115
hov,7942945
abn,27313931
anl,528668
ndw,0
lyc,2595140
ymm,0
jim,26719745
jef,27579476
rqu,0
ciu,1120018
ska,5076336
ngf,341187
soa,25414868
smu,9026105
yde,0
lba,0
rak,4773907
yll,0
jen,26393679
sob,19041277
hev,496633
esy,0
osl,2694625
wni,114453
nze,0
amn,6151718
uas,142210
atf,260600
unm,24838168
emu,11225454
osy,0
eic,1656226
hli,0
ync,0
iop,320960
upw,25870777
mna,112257
llm,0
pwa,215840
kay,6608986
ixi,0
dmo,0
dub,23797081
zil,576540
dds,241615
onr,652518
bby,0
ahm,6608834
nza,0
daw,25164813
tga,185915
eim,0
meh,3366573
uet,0
yce,0
raj,13867180
axo,4280988
adc,963200
lug,6778718
irp,155356
vow,18271942
teb,0
bts,129090
eip,0
gad,4318923
lgo,0
dca,267668
bob,24426252
orh,0
seb,5977702
gay,24374399
iah,0
ulc,12292121
tuo,547878
zur,12379055
zan,3703338
ewl,0
eot,204030
pfu,0
sgu,0
ogg,350375
joe,24726470
enm,3854798
oev,0
usk,161605
nwh,0
hob,15309291
nja,0
lch,0
uph,17438510
ndn,0
esd,503213
rby,0
nka,0
elg,2051408
ubc,239319
edm,12140535
ryb,0
xty,0
zle,0
lfu,0
anw,857630
dac,3855137
pam,18664141
mmy,0
jar,19153883
lca,353448
yag,765124
dew,12966265
lpf,0
gab,16504476
ywa,0
mle,182195
cay,3173707
lka,0
ebl,0
ndb,0
cdo,171095
ssn,231606
dup,20089796
orf,805555
hua,4801036
hud,15884056
vib,23180812
ndh,0
tav,6856760
ouv,1236828
ubd,0
teu,2796299
utw,0
peu,5879023
dba,1132332
nwe,0
ghs,0
kra,10327117
dfu,0
tsc,286915
cun,12170818
ghw,0
noe,4084103
lfr,0
wiv,18575584
anh,3884920
rtf,167859
yph,0
mso,0
amy,10170759
aeo,927476
nae,881487
chs,1338063
awr,704728
bum,9842378
dfa,177955
lpt,0
xth,113220
kim,12338765
bba,111478
ndp,470552
tba,531432
naz,19894400
nid,870823
luo,782532
rya,5651368
udo,185932
sre,281514
cko,0
shn,0
eef,0
hul,12840364
eup,5426268
bau,12721655
esl,782544
xia,1995056
nyi,0
oka,16193440
eoc,1478616
npo,385440
uye,0
pak,19267471
fei,6948626
tad,2598029
pst,515699
xiv,12548745
miu,197634
dlo,0
tth,347083
rpi,129841
ldw,0
rtg,0
ecy,0
wad,13684340
pav,20554361
ryd,1691127
tze,222877
lsh,0
ckh,0
ciz,0
cib,1090762
wim,1387921
rwh,0
ilb,0
fox,20595208
obu,0
ptl,115912
ekl,109136
rsy,0
wig,8321655
rwe,0
oen,126962
bdo,0
dla,248862
nah,2383344
rdy,0
upy,0
sby,0
bsu,0
uum,0
asl,13851229
kfa,107626
yco,0
xur,0
odl,0
onz,120469
jai,19891990
ebs,110902
cuo,346938
ejo,0
kho,1679476
ogl,1467514
rnt,0
oer,287596
sut,18098864
akf,0
roz,246352
luk,17002142
anv,2203742
ueb,1152228
npl,185575
tiu,0
ayn,249748
cig,19555039
hyr,409320
anf,399419
htn,0
ebb,3608223
lbu,0
xag,0
byt,6355481
otw,326367
dqu,0
hla,1553512
dja,268813
rfl,220358
pne,12097893
omn,14519626
gow,9675502
hiz,172737
lgr,0
gga,0
wie,15537435
shl,337388
aja,2260341
kma,171468
toy,15323125
kri,11414537
irk,1687471
fad,17884517
xxx,16825139
sgr,0
oed,5489770
unj,12009602
eyn,0
ofa,634777
eod,312773
adq,0
azz,0
jua,15238447
rwo,0
bdu,0
anq,0
ifa,322381
pue,18598772
rct,379893
rbl,0
oyd,0
dbo,0
oam,0
loq,652431
okl,7694593
adf,257424
cic,9399633
boh,9521883
edb,117211
pda,816174
nlo,0
wto,3092463
ipr,478105
yre,0
olc,295996
eea,298748
arw,0
gut,16203273
bam,7239722
rdw,0
agl,718919
rtz,0
uak,0
soe,3218810
uxu,0
psa,13961429
kru,3825548
jug,7732769
pom,14604880
sax,17392605
adn,530000
rdn,219030
upd,17874259
xxv,11286435
izz,257121
ilg,132306
phu,475593
feu,16233892
hef,2239375
gog,3098619
ryn,0
ccr,269242
chb,0
cly,3878558
auf,9069959
hms,2267426
nsk,0
lyp,0
yda,0
chw,0
wep,4291334
nix,9485183
jet,14642590
iho,103566
nbo,0
azy,173189
heu,4873178
gfu,0
vau,15983707
zie,1575968
jok,17285292
joa,17276070
cae,15698612
mei,12967424
utm,12965420
mcg,17171983
lih,0
meb,219614
hao,511422
ywo,0
lof,12499056
wam,593158
bdi,173747
lfo,0
elh,117076
odn,0
dye,15929805
jui,16886689
eun,2276959
ubr,0
ftl,0
otc,661184
ebi,410036
myo,13356719
sru,209920
fax,10660669
hub,12328924
dov,10767416
ugo,463151
nox,2574057
eos,3247386
udl,0
psu,203547
uyi,0
utb,0
tni,356594
inw,13064644
naw,1749913
rkm,0
euv,264885
pki,456735
raq,205543
aml,406836
xpi,0
ymn,0
kic,15502588
mrs,16226508
onp,0
nsv,0
guo,683069
acm,2945927
ehr,2897357
ybr,0
urh,0
uru,3422916
tsm,0
hmo,1988778
eoi,0
giu,3602376
dah,3747897
pbe,0
pyi,0
caf,11861348
fuc,9852228
nya,1942432
rxi,0
sve,2678507
bha,9539371
arq,246628
olp,0
rsc,297428
oel,0
azo,1879775
stp,519338
shy,9159569
ryp,0
tpo,0
eev,263484
juv,13014599
ewt,0
zoo,14107323
tbo,134910
gac,342888
ixo,0
moh,15441941
dda,233554
apu,2177899
lce,101539
cze,13998541
cak,13676925
yab,0
wnw,0
owh,0
zec,1112214
hto,0
cys,12251457
vre,116493
viz,14121764
sbo,270336
kyo,2917262
ofs,299689
sow,14139147
kul,2487118
aru,3117148
eya,0
rpu,0
ibs,2757635
oec,4740824
meg,8758369
nwo,0
ngn,0
wpo,0
cua,2371430
aem,136903
phl,2702897
etz,433368
neb,12355733
puz,15105237
xca,0
ewp,0
thc,824318
bev,14661005
wli,106809
lae,1429242
hof,10301278
mik,14325051
nez,973622
idy,2141122
pud,5433215
ilf,150208
pog,1433169
otu,0
euc,8389154
aar,6572273
adw,0
tlo,102721
mim,12332995
aiv,0
nkr,824797
afo,11523343
nay,10804107
odw,0
gnt,0
gom,4585310
heg,14150932
dod,12790109
iad,129447
jaw,14422264
dfo,0
hda,0
ctm,185101
oky,0
bub,13665635
oov,0
mio,2428606
sbe,154659
itf,131774
mpb,0
rym,351805
peg,9473411
gym,7081951
dpo,0
dni,811214
nyb,140400
npa,272235
noy,1307344
afa,2603843
sku,13889584
hyb,13914850
byr,10769469
ezi,0
hbi,0
lhi,0
pik,5185848
iox,0
iov,0
saa,2794427
cmi,258142
djo,0
jav,13256051
uys,0
uac,101172
bug,10431733
nkf,0
pht,1455198
dwo,937571
ckb,0
tah,3282676
nra,763520
yss,0
eeb,0
irw,2736747
oza,1023528
agh,1224725
btf,0
aac,881264
ako,210976
tov,829639
jas,10401381
btr,0
wip,13100412
rkl,0
wma,0
kad,1461589
lyr,12521289
zio,9634204
ecd,303840
rhi,11254181
oyc,0
foe,11835687
utd,0
mra,458808
ulb,267836
deh,7800257
aos,463707
uso,515034
pod,4922161
isy,0
eah,0
bco,0
ahi,848882
enw,0
ozo,3983357
odr,0
lpa,150736
stn,315581
kip,3669476
adt,258433
atn,148601
wax,12504882
fum,7227386
wab,1079197
ewr,0
nib,2267163
fma,100340
sni,7979074
iwa,670525
ika,140407
yen,4528314
tdo,0
enq,12487225
olb,0
lsa,466724
kup,532692
ceo,4031135
cuu,0
idw,0
teh,3097288
eyi,128917
eug,12027304
ayt,0
myc,6364707
yso,0
nzi,0
yot,0
owm,0
bew,12393939
htm,5401457
lpl,136531
mao,12313121
opk,0
omr,162843
duo,5471360
jin,5903368
axp,0
uha,0
xal,0
cec,9419172
mop,2474567
iow,11660776
kas,8457575
byl,1547034
omu,0
vak,142504
uvi,0
jah,6084911
bto,0
noa,5890960
psh,168592
geb,1876445
iji,115525
tbr,0
kto,0
vik,5470306
ygo,0
mye,8977325
kia,1346923
ghn,0
kfu,0
ilh,0
izu,139367
paw,7675101
lho,0
huc,1580496
seo,2677359
aub,4731964
xtb,0
kam,8741956
nih,4977522
mug,5314842
ydn,0
lyw,0
vom,11690009
ruf,7728403
zet,899616
uxi,0
hue,8406872
kdo,0
kei,10065894
vex,5524279
osq,0
nyl,2455252
bye,7359849
otb,0
mey,8891827
foi,9462043
wbo,0
tca,715705
lfe,0
nba,775077
yps,195196
unq,10834457
pef,109145
nmi,110066
ehy,0
gig,11299462
xcr,0
ibn,5364601
ahr,729207
kme,0
irn,0
aii,337612
ypr,600186
fse,0
ugi,0
mck,11257039
eux,863762
oap,0
piu,3592146
iae,730036
yho,0
yam,6568925
wls,0
hah,2340500
kbo,0
eue,384984
rdu,0
irv,8073324
myr,9377782
lda,597009
bma,202523
ewc,0
ucu,0
ogm,0
lix,468852
ndt,158880
aue,1219426
moa,7824621
euk,1452855
syd,10980084
cch,1084507
rez,798646
yos,3163999
akd,0
ihi,171901
tgo,0
iap,141781
kem,5164260
sde,121784
lir,2358159
leh,4826765
gsi,122478
nmo,541681
kai,8634452
cgr,103090
ltd,10341421
taw,1990509
yog,7810677
ivy,3307807
pew,3327537
thh,0
lyo,9030060
yru,0
fay,7120271
yat,2876807
cey,4824853
rex,3582710
ugm,0
dsw,0
hqu,0
boe,8757767
klo,1112309
pox,1981725
dsm,1903178
mth,192388
oyo,348576
xen,4199939
hok,1142983
ucy,0
xto,0
pma,344789
bue,7270477
enk,691674
kur,9215027
sri,9926488
lft,0
wsh,0
thq,0
dak,8017018
rmt,0
sos,1172283
feg,0
tof,1697453
nof,152416
xix,6262996
toa,8846004
ikh,128594
nys,2382982
tsb,0
zza,0
uez,0
tsh,1096265
bog,9843592
tfi,257765
cox,7660802
evy,0
kot,1750326
jab,2636518
lpo,0
wok,6015116
aiw,0
ynn,0
uod,0
acs,903895
ctn,0
fow,8886375
hco,166313
tmi,149142
nbr,0
zig,2746550
dug,9918814
neh,5750069
kst,0
awb,0
uvr,0
ptc,468316
utf,0
naf,1820958
rkp,0
ioa,0
ntg,0
yug,9487897
nik,5924616
nzo,0
fog,9809539
ecs,6986520
sbi,103058
jay,8608735
ewb,0
mcd,9734855
rdr,0
ggy,0
bys,1894257
fsp,122881
rsd,140954
edf,231981
afi,2378691
kna,4845669
ssw,141812
yfu,0
afl,4543805
lbs,5761114
hya,3830984
kea,7658095
zzi,0
cyn,9428034
iem,0
biv,2531163
wso,0
xor,270007
upu,0
uay,0
iaz,0
xta,0
sah,8308092
akh,656284
cyp,9386071
weg,1710008
xot,0
obr,1595521
fgh,0
afg,9356740
wfo,0
ygi,0
ctf,108383
hyg,9067632
vos,3021501
llf,0
tcy,0
adg,0
ylu,0
rax,0
ltz,0
sgo,0
zel,1428123
kun,6335842
lky,0
dbe,0
zam,5278557
loe,3602740
tsk,201203
anb,179505
bah,7846074
abh,4340986
bbr,0
aln,554651
wkw,0
jol,7498190
dje,104618
aia,825776
aed,593517
mcl,8905667
ohy,0
dpa,251706
yis,684046
rek,777402
ceu,1609040
zei,8285987
stc,513311
jak,8528469
xab,0
nck,0
yng,0
svi,169176
zim,6103199
dui,469761
sbn,0
moz,6952077
wov,6721118
tya,228298
lol,3201686
ckm,0
acd,281222
oyl,0
bve,0
foa,8318943
yni,0
zop,0
ypa,0
xyl,2059792
dsi,110109
wla,375140
akl,0
ayr,2445061
pei,4523983
cku,0
lal,2879102
igl,803031
dmu,0
wme,0
ewn,0
daz,7506335
nvu,0
hna,0
sik,6470422
tsu,2951902
nsg,0
xel,0
cok,7089772
wnt,140631
kap,8321134
dez,436406
lhe,423300
etb,0
kol,4584897
heq,0
oeb,0
noz,3921385
eym,0
utg,0
asq,1309176
oeu,2105394
ofu,0
tpa,438771
mfu,0
wry,1722110
bne,0
rye,4028632
uxe,0
luf,1726895
rsb,0
muh,8219733
pek,6387550
owb,0
ffm,0
lyd,4306211
yzi,0
fry,7643490
rtc,217482
rgl,0
lye,2040766
ixa,0
ayw,0
ukr,8133696
mae,5287855
rtw,0
ayf,0
gyn,5960282
kwo,510472
ewm,0
ngm,0
wse,0
ija,0
asg,104851
xqu,0
exq,8045753
eul,4414292
kfo,0
yza,0
tno,160234
osb,4026666
stf,0
icc,1472933
rmf,0
ahl,485775
ysm,0
kov,491899
mli,0
ntw,0
wey,1951195
jaz,7363128
tsa,6478501
llb,145582
zli,0
yoc,0
hwi,0
gae,3378879
utn,0
oml,0
uam,0
ubv,0
nud,5669767
ckp,0
rkh,0
iml,132011
ieb,0
ueu,0
zem,1134826
umf,0
hho,0
tge,0
tki,0
irb,532240
roq,483503
hik,5637427
fne,0
dyl,1788522
wun,995785
pno,0
dga,0
erj,0
irf,115744
lup,3141950
imn,0
kpl,0
uva,353106
zzy,0
vae,0
otn,0
oue,828160
hnn,0
hwo,0
asb,3839032
mwe,146779
ysf,0
hry,0
lyg,0
lkl,0
iln,0
ldb,0
ssp,529644
gda,382155
kou,320891
spy,6561930
byz,7422585
kro,3479524
giz,549824
elr,106194
shw,0
ncs,252630
olg,1582789
uea,0
ezu,0
ioe,0
lha,1168987
mif,3721684
oag,0
eyb,0
isq,0
hsi,5896262
yas,839715
ngw,0
zal,302695
bbs,363595
isn,214692
ueo,0
oyf,0
hex,5823140
gdp,7267305
aal,521193
kyl,1753747
chf,459583
xho,422806
inr,2229707
eib,125689
atk,4402926
ypn,0
snu,5980109
nvy,0
kau,6940770
eyl,0
sgi,129122
xle,0
tbe,4355295
ldn,0
yeb,0
lnu,0
yok,6442338
nsd,349190
kef,307620
owy,0
eij,0
yca,0
piv,6238147
eif,708312
wds,100070
apm,150417
laf,5122044
erz,134634
uqu,0
tfa,171459
jut,3970823
iee,6963165
coy,4362824
cya,4993380
oko,113163
khe,876014
ydi,0
mss,6570092
ewd,0
swu,6920155
tzs,0
kev,6449883
ahn,269825
eee,231022
gei,3041275
ckt,0
lyl,1397017
chd,666534
tbu,0
ruz,0
anj,1496427
abc,5895613
kwe,245765
cyr,6551257
evu,0
ymi,0
auv,533470
iur,408035
zsc,0
osw,3224235
pug,3030336
ceb,637891
llp,328799
aup,0
nsb,0
puf,6733579
auk,363789
rck,0
fta,888696
esn,0
syp,6133878
nub,1779501
anp,250619
odh,0
iha,138281
alz,2798883
jee,4288962
wco,0
lbr,0
cst,283759
omw,0
pgr,0
aet,2333102
aec,907548
aiz,0
ibm,6585985
dob,3562872
akt,465304
fsh,1032538
zue,103326
boc,3893589
wba,0
ynx,0
fto,263698
ttg,0
rnh,0
yac,4377223
yol,3415380
awt,162728
elk,4748060
koc,3441418
aol,765687
tnu,0
oah,513651
uia,0
aas,689305
bme,0
mte,0
eaw,0
ddo,0
upb,3428665
odb,358469
woe,6207415
koh,5445214
zoi,0
orq,0
buk,1485389
sps,1173169
ayd,0
eyw,0
owr,0
tyi,3099266
nir,2132747
nhu,156571
hez,1095869
msh,231505
pbo,161251
vog,5790643
byp,6285965
buo,6285764
rnu,0
dse,0
yci,0
zac,3843223
odm,0
gnu,346486
wca,0
kos,5276231
eia,811495
akr,960117
uka,139316
soy,6186671
mfe,0
lya,825005
pae,1737090
beq,6022313
ndc,180772
tym,3188553
ubp,0
bik,5833550
nuu,0
ddu,0
lao,5547720
bcu,0
iko,146661
axw,0
xwe,0
xus,0
sek,478755
uko,0
ysa,0
alh,855096
pex,0
ttu,0
gwa,441722
keg,3191534
pzi,0
yrs,1301231
iks,0
oux,0
gfi,0
chc,126057
uoi,0
zor,2082471
dfi,285353
pyl,3066295
uev,0
kah,3722916
vue,1020539
skr,252457
jag,5725452
gsh,337217
rnw,0
lri,149787
aeg,3054577
naa,2747501
ipz,0
sht,192808
ohm,3690137
adb,655956
ohl,444332
kke,103197
uze,0
atz,0
rnb,0
xpu,0
hwh,0
awo,4088621
laq,758021
llw,0
sql,5120171
pix,5748059
atp,5496460
aan,590081
ntf,305759
biq,0
mcn,5714217
thp,346857
suo,2396928
mci,1964438
dch,0
ifs,659591
zis,0
bho,677435
jup,5674106
wau,1356518
suz,5658091
eeh,0
ysp,0
uja,151930
fio,4678081
rsk,0
iai,549919
waf,4667391
bip,5633369
wbe,0
agd,0
uiz,0
uft,0
aku,169683
muf,5585831
rnf,0
axt,129527
ldf,0
aik,1285101
keo,987340
rkf,0
wki,0
